# framepath,image_u,image_v,width,height,confidence,classId,className,frameId
07318.png,613.5,437,37,31,0.688965,2,car,7318
07319.png,456.5,469,115,73,0.92041,2,car,7319
07319.png,691.5,440,43,29,0.877441,2,car,7319
07319.png,571,429,28,20,0.735352,2,car,7319
07319.png,612.5,436,37,30,0.719238,2,car,7319
07319.png,639,720,1278,213,0.669922,2,car,7319
07320.png,456,468,114,73,0.925781,2,car,7320
07320.png,691,439,44,29,0.887207,2,car,7320
07320.png,571.5,429,27,19,0.753418,2,car,7320
07320.png,612.5,436,37,30,0.730957,2,car,7320
07320.png,639,719,1278,220,0.685547,2,car,7320
07321.png,457,469,114,73,0.926758,2,car,7321
07321.png,691,440,44,29,0.895508,2,car,7321
07321.png,571,429,28,20,0.772949,2,car,7321
07321.png,639,719,1278,219,0.730469,2,car,7321
07321.png,612.5,436,37,30,0.711426,2,car,7321
07321.png,185,414,84,17,0.535645,7,truck,7321
07322.png,457,468,114,73,0.929199,2,car,7322
07322.png,692.5,439,45,29,0.892578,2,car,7322
07322.png,571,428,28,20,0.793457,2,car,7322
07322.png,640,719,1280,215,0.75,2,car,7322
07322.png,612.5,436,37,30,0.730469,2,car,7322
07323.png,457.5,468,113,73,0.930176,2,car,7323
07323.png,692.5,440,45,29,0.886719,2,car,7323
07323.png,571,428,28,20,0.803223,2,car,7323
07323.png,612.5,436,37,30,0.746094,2,car,7323
07323.png,640,718,1280,210,0.744629,2,car,7323
07324.png,458.5,468,113,73,0.930664,2,car,7324
07324.png,692.5,440,45,29,0.891602,2,car,7324
07324.png,571,429,28,21,0.785156,2,car,7324
07324.png,612,436,38,30,0.780273,2,car,7324
07324.png,639,719,1278,213,0.685059,2,car,7324
07325.png,458.5,468,113,73,0.929199,2,car,7325
07325.png,693.5,440,45,29,0.888184,2,car,7325
07325.png,571.5,428,27,20,0.788086,2,car,7325
07325.png,612,436,38,30,0.765625,2,car,7325
07325.png,640,718,1280,208,0.713379,2,car,7325
07325.png,137,412,100,19,0.537598,2,car,7325
07326.png,458,469,114,73,0.927734,2,car,7326
07326.png,693.5,440,45,29,0.88623,2,car,7326
07326.png,571,429,28,21,0.760742,2,car,7326
07326.png,612.5,436,37,30,0.711426,2,car,7326
07326.png,640,720,1280,210,0.560059,2,car,7326
07327.png,459.5,468,113,73,0.925781,2,car,7327
07327.png,693,440,44,30,0.846191,2,car,7327
07327.png,571,428,28,20,0.725586,2,car,7327
07327.png,613.5,436,37,30,0.679688,2,car,7327
07328.png,459.5,467,113,72,0.929199,2,car,7328
07328.png,693,440,44,29,0.861328,2,car,7328
07328.png,571.5,428,27,20,0.756836,2,car,7328
07328.png,613.5,436,37,30,0.693848,2,car,7328
07328.png,640,720,1278,209,0.605469,2,car,7328
07328.png,93.5,412,107,21,0.591309,7,truck,7328
07329.png,460.5,467,113,72,0.930664,2,car,7329
07329.png,693.5,440,45,30,0.88623,2,car,7329
07329.png,640,719,1280,214,0.738281,2,car,7329
07329.png,571.5,428,27,20,0.735352,2,car,7329
07329.png,613.5,436,37,30,0.719727,2,car,7329
07329.png,76.5,411,119,22,0.630371,7,truck,7329
07330.png,460.5,467,113,72,0.930176,2,car,7330
07330.png,693.5,440,45,30,0.890625,2,car,7330
07330.png,571,428,26,20,0.740234,2,car,7330
07330.png,613,436,36,30,0.702148,2,car,7330
07330.png,640,719,1280,211,0.685547,2,car,7330
07330.png,61,410,118,22,0.512207,7,truck,7330
07331.png,460.5,467,113,72,0.929199,2,car,7331
07331.png,693,440,46,30,0.881836,2,car,7331
07331.png,571,428,26,20,0.739746,2,car,7331
07331.png,613.5,436,37,30,0.702637,2,car,7331
07331.png,640,719,1280,216,0.607422,2,car,7331
07331.png,52.5,411,103,23,0.51123,7,truck,7331
07332.png,460.5,467,113,72,0.927734,2,car,7332
07332.png,693,440,46,30,0.874023,2,car,7332
07332.png,571.5,429,29,21,0.726562,2,car,7332
07332.png,640,719,1280,220,0.654785,2,car,7332
07332.png,613.5,436,37,30,0.618164,2,car,7332
07333.png,461.5,467,113,72,0.930176,2,car,7333
07333.png,693,440,46,30,0.878906,2,car,7333
07333.png,571,428,28,20,0.749512,2,car,7333
07333.png,613,436,36,30,0.681641,2,car,7333
07333.png,640,719,1280,219,0.672363,2,car,7333
07334.png,461.5,467,113,72,0.925781,2,car,7334
07334.png,693,440,46,30,0.876953,2,car,7334
07334.png,571,428,28,20,0.759766,2,car,7334
07334.png,613.5,436,37,30,0.651367,2,car,7334
07334.png,640,719,1280,220,0.532227,2,car,7334
07335.png,463,467,114,72,0.920898,2,car,7335
07335.png,693,440,46,29,0.852539,2,car,7335
07335.png,571,429,28,21,0.790039,2,car,7335
07335.png,640,719,1280,217,0.667969,2,car,7335
07335.png,614,437,36,31,0.643066,2,car,7335
07336.png,463.5,468,113,72,0.92041,2,car,7336
07336.png,693,440,46,30,0.837891,2,car,7336
07336.png,571,428,28,20,0.803711,2,car,7336
07336.png,640,720,1280,218,0.713379,2,car,7336
07336.png,614,437,36,31,0.65918,2,car,7336
07337.png,463.5,467,113,72,0.925293,2,car,7337
07337.png,693,440,46,30,0.847168,2,car,7337
07337.png,571,429,28,21,0.801758,2,car,7337
07337.png,640,720,1280,213,0.760742,2,car,7337
07337.png,614,437,38,31,0.713867,2,car,7337
07338.png,463.5,467,113,72,0.924805,2,car,7338
07338.png,694,440,46,30,0.837891,2,car,7338
07338.png,640,718,1280,223,0.806641,2,car,7338
07338.png,571,430,28,21,0.787109,2,car,7338
07338.png,613,437,36,31,0.700684,2,car,7338
07339.png,464.5,468,113,72,0.926758,2,car,7339
07339.png,694,440,46,30,0.865234,2,car,7339
07339.png,571,430,28,21,0.782227,2,car,7339
07339.png,640,719,1280,211,0.769043,2,car,7339
07339.png,613,437,36,31,0.705566,2,car,7339
07340.png,464.5,468,113,72,0.922852,2,car,7340
07340.png,694,440,46,30,0.890625,2,car,7340
07340.png,571.5,430,29,21,0.765625,2,car,7340
07340.png,640,720,1280,214,0.761719,2,car,7340
07340.png,613,437,36,31,0.706055,2,car,7340
07341.png,464.5,468,113,71,0.919922,2,car,7341
07341.png,695,441,46,31,0.886719,2,car,7341
07341.png,640,720,1280,213,0.796875,2,car,7341
07341.png,571,429,28,21,0.775879,2,car,7341
07341.png,613,437,36,31,0.731934,2,car,7341
07342.png,465.5,468,113,71,0.924805,2,car,7342
07342.png,695,441,46,30,0.875488,2,car,7342
07342.png,571,430,28,21,0.808594,2,car,7342
07342.png,640,720,1280,218,0.754395,2,car,7342
07342.png,613,437,38,31,0.727539,2,car,7342
07343.png,465.5,468,113,71,0.927734,2,car,7343
07343.png,695.5,441,47,30,0.856934,2,car,7343
07343.png,613,436,38,30,0.733887,2,car,7343
07343.png,571.5,430,29,21,0.724609,2,car,7343
07343.png,640,720,1278,208,0.680664,2,car,7343
07344.png,465.5,468,113,71,0.932617,2,car,7344
07344.png,695.5,442,47,31,0.871582,2,car,7344
07344.png,571.5,430,29,21,0.766602,2,car,7344
07344.png,614,437,36,31,0.765137,2,car,7344
07344.png,640,719,1280,212,0.758301,2,car,7344
07345.png,466.5,468,113,71,0.931152,2,car,7345
07345.png,695.5,442,47,31,0.867676,2,car,7345
07345.png,570,430,28,21,0.799316,2,car,7345
07345.png,613,436,38,30,0.788086,2,car,7345
07345.png,640,720,1280,215,0.726562,2,car,7345
07346.png,466,468,112,71,0.930664,2,car,7346
07346.png,695.5,442,47,31,0.87207,2,car,7346
07346.png,640,719,1280,210,0.793945,2,car,7346
07346.png,571.5,429,27,20,0.77832,2,car,7346
07346.png,614,437,36,31,0.769043,2,car,7346
07347.png,466,468,112,71,0.930176,2,car,7347
07347.png,695,442,48,31,0.88916,2,car,7347
07347.png,614,437,36,31,0.77832,2,car,7347
07347.png,571.5,429,27,20,0.771973,2,car,7347
07347.png,640,719,1280,206,0.6875,2,car,7347
07348.png,466,467,112,70,0.93457,2,car,7348
07348.png,695,441,48,31,0.879395,2,car,7348
07348.png,614,436,36,30,0.757812,2,car,7348
07348.png,571.5,429,27,21,0.749512,2,car,7348
07348.png,640,719,1280,214,0.556641,2,car,7348
07349.png,467,467,112,70,0.933594,2,car,7349
07349.png,695.5,442,47,31,0.883789,2,car,7349
07349.png,613,436,38,30,0.799316,2,car,7349
07349.png,571,430,28,21,0.765625,2,car,7349
07349.png,640.5,720,1279,211,0.638184,2,car,7349
07350.png,467,467,112,70,0.93457,2,car,7350
07350.png,695,442,48,31,0.875,2,car,7350
07350.png,614,437,36,31,0.791016,2,car,7350
07350.png,571.5,430,27,21,0.769043,2,car,7350
07350.png,640,720,1280,219,0.520508,2,car,7350
07351.png,467.5,468,111,71,0.935547,2,car,7351
07351.png,695.5,442,49,31,0.870605,2,car,7351
07351.png,614.5,437,39,31,0.781738,2,car,7351
07351.png,571.5,430,29,21,0.734863,2,car,7351
07351.png,640,719,1280,219,0.612793,2,car,7351
07352.png,467.5,467,111,70,0.931641,2,car,7352
07352.png,696.5,442,49,31,0.875,2,car,7352
07352.png,614.5,437,39,31,0.799805,2,car,7352
07352.png,572.5,430,29,21,0.703613,2,car,7352
07352.png,640,719,1280,225,0.507812,2,car,7352
07353.png,468,466,110,70,0.937012,2,car,7353
07353.png,696,442,50,32,0.873535,2,car,7353
07353.png,614,437,36,31,0.742676,2,car,7353
07353.png,571.5,429,29,21,0.697266,2,car,7353
07353.png,640,720,1280,215,0.669922,2,car,7353
07353.png,399.5,416,33,7,0.540527,2,car,7353
07354.png,468,467,110,70,0.932617,2,car,7354
07354.png,696.5,442,49,31,0.882812,2,car,7354
07354.png,614.5,437,39,31,0.76709,2,car,7354
07354.png,571,430,28,21,0.731445,2,car,7354
07354.png,640,719,1280,216,0.688477,2,car,7354
07354.png,395,417,30,7,0.554199,2,car,7354
07354.png,634.5,417,11,7,0.508301,2,car,7354
07355.png,468,466,110,70,0.93457,2,car,7355
07355.png,696.5,441,49,31,0.860352,2,car,7355
07355.png,614.5,437,37,31,0.761719,2,car,7355
07355.png,571.5,429,27,21,0.747559,2,car,7355
07355.png,639,718,1278,226,0.644043,2,car,7355
07355.png,390,416,32,7,0.617676,2,car,7355
07356.png,468.5,467,109,70,0.933594,2,car,7356
07356.png,696,442,50,31,0.869629,2,car,7356
07356.png,613.5,437,39,31,0.798828,2,car,7356
07356.png,571,429,28,20,0.734375,2,car,7356
07356.png,385,416,34,7,0.654297,2,car,7356
07356.png,640,720,1278,209,0.634277,2,car,7356
07356.png,419.5,416,15,10,0.631836,2,car,7356
07356.png,648,416,8,7,0.513672,2,car,7356
07356.png,634.5,417,11,7,0.503906,2,car,7356
07357.png,469,467,110,70,0.932129,2,car,7357
07357.png,696.5,442,49,31,0.848145,2,car,7357
07357.png,614.5,437,37,31,0.816895,2,car,7357
07357.png,571.5,430,27,21,0.770996,2,car,7357
07357.png,418.5,416,19,10,0.630371,2,car,7357
07357.png,380,416,34,7,0.59375,2,car,7357
07357.png,634.5,417,11,7,0.512695,2,car,7357
07358.png,469.5,466,109,70,0.932129,2,car,7358
07358.png,696,442,50,32,0.870117,2,car,7358
07358.png,571.5,430,27,21,0.787598,2,car,7358
07358.png,614.5,437,37,31,0.782227,2,car,7358
07358.png,375,416,38,7,0.63916,2,car,7358
07358.png,416,415,22,10,0.638184,2,car,7358
07358.png,639,718,1278,223,0.574219,2,car,7358
07359.png,468,467,108,70,0.919922,2,car,7359
07359.png,696.5,442,49,31,0.80127,2,car,7359
07359.png,571.5,430,27,21,0.70166,2,car,7359
07359.png,614,437,38,31,0.682129,2,car,7359
07359.png,369,416,36,7,0.605469,2,car,7359
07359.png,640,719,1280,213,0.603516,2,car,7359
07359.png,415,416,24,10,0.515137,2,car,7359
07359.png,648,416,8,7,0.515137,2,car,7359
07360.png,469.5,467,109,70,0.925781,2,car,7360
07360.png,696.5,442,49,31,0.864746,2,car,7360
07360.png,640,719,1280,215,0.730957,2,car,7360
07360.png,571.5,429,27,21,0.727051,2,car,7360
07360.png,362.5,416,39,7,0.644043,2,car,7360
07360.png,614,437,38,31,0.633789,2,car,7360
07360.png,414.5,416,27,11,0.61377,2,car,7360
07361.png,469,467,108,70,0.927734,2,car,7361
07361.png,696,442,50,32,0.852539,2,car,7361
07361.png,571,430,28,21,0.796387,2,car,7361
07361.png,614,437,38,31,0.703613,2,car,7361
07361.png,412,416,30,11,0.694336,2,car,7361
07361.png,640,719,1280,210,0.686035,2,car,7361
07361.png,357.5,416,37,7,0.668945,2,car,7361
07362.png,469,467,108,69,0.926758,2,car,7362
07362.png,696,442,50,32,0.845703,2,car,7362
07362.png,571.5,429,27,20,0.786621,2,car,7362
07362.png,409.5,416,31,11,0.729004,2,car,7362
07362.png,614,437,38,31,0.66748,2,car,7362
07362.png,349.5,416,43,7,0.650879,2,car,7362
07362.png,640,720,1280,209,0.601074,2,car,7362
07362.png,648,416,8,7,0.517578,2,car,7362
07363.png,469.5,467,107,69,0.932617,2,car,7363
07363.png,696,443,50,33,0.849609,2,car,7363
07363.png,571.5,429,27,20,0.802246,2,car,7363
07363.png,406,416,34,11,0.712891,2,car,7363
07363.png,613,437,38,31,0.688965,2,car,7363
07363.png,341.5,416,43,8,0.672363,2,car,7363
07363.png,639,720,1278,213,0.604004,2,car,7363
07363.png,634,417,12,7,0.520508,2,car,7363
07364.png,470.5,467,107,69,0.926758,2,car,7364
07364.png,697,442,50,32,0.863281,2,car,7364
07364.png,571.5,429,27,19,0.802246,2,car,7364
07364.png,640,720,1278,215,0.795898,2,car,7364
07364.png,614,437,38,31,0.674805,2,car,7364
07364.png,403.5,416,35,11,0.663086,2,car,7364
07364.png,335,416,46,8,0.560059,2,car,7364
07364.png,634,417,12,7,0.532715,2,car,7364
07365.png,470.5,466,107,69,0.931152,2,car,7365
07365.png,697,442,50,33,0.830078,2,car,7365
07365.png,571.5,428,27,20,0.754395,2,car,7365
07365.png,639,718,1278,229,0.717773,2,car,7365
07365.png,614,437,38,31,0.700684,2,car,7365
07365.png,326,416,46,8,0.65332,2,car,7365
07365.png,399.5,415,35,11,0.557617,2,car,7365
07366.png,470.5,466,107,69,0.929199,2,car,7366
07366.png,697,442,50,33,0.857422,2,car,7366
07366.png,571.5,429,27,21,0.756836,2,car,7366
07366.png,614,437,38,31,0.692871,2,car,7366
07366.png,639,718,1278,222,0.689453,2,car,7366
07366.png,396.5,415,35,11,0.683594,2,car,7366
07366.png,319.5,415,49,8,0.675781,2,car,7366
07367.png,470,466,106,69,0.928711,2,car,7367
07367.png,697,442,50,33,0.814453,2,car,7367
07367.png,310.5,415,49,8,0.752441,2,car,7367
07367.png,571,429,28,21,0.715332,2,car,7367
07367.png,639,718,1278,224,0.665039,2,car,7367
07367.png,392,415,36,11,0.648926,2,car,7367
07367.png,614,437,38,31,0.615723,2,car,7367
07368.png,470.5,466,105,69,0.927246,2,car,7368
07368.png,698.5,441,49,32,0.789062,2,car,7368
07368.png,571.5,429,27,21,0.772461,2,car,7368
07368.png,300.5,414,49,8,0.750488,2,car,7368
07368.png,388,415,38,11,0.700684,2,car,7368
07368.png,614,436,38,31,0.634277,2,car,7368
07368.png,639,718,1278,226,0.59375,2,car,7368
07369.png,470,466,106,69,0.926758,2,car,7369
07369.png,698,442,50,33,0.872559,2,car,7369
07369.png,571.5,429,27,21,0.774414,2,car,7369
07369.png,292.5,414,49,8,0.76709,2,car,7369
07369.png,614,436,38,31,0.626465,2,car,7369
07369.png,639,718,1278,223,0.598633,2,car,7369
07369.png,384,415,38,11,0.564453,2,car,7369
07370.png,470.5,465,105,69,0.929199,2,car,7370
07370.png,698.5,442,49,33,0.86377,2,car,7370
07370.png,281,414,54,9,0.786621,2,car,7370
07370.png,571.5,428,27,20,0.777832,2,car,7370
07370.png,639,717,1278,223,0.681641,2,car,7370
07370.png,380,414,38,11,0.657227,2,car,7370
07370.png,614.5,436,37,31,0.645996,2,car,7370
07371.png,470.5,465,105,69,0.928223,2,car,7371
07371.png,698,442,50,34,0.883301,2,car,7371
07371.png,270,414,58,9,0.819336,2,car,7371
07371.png,571,428,26,20,0.76709,2,car,7371
07371.png,375,414,38,11,0.666016,2,car,7371
07371.png,640.5,718,1279,244,0.64209,2,car,7371
07371.png,614.5,436,37,31,0.633301,2,car,7371
07371.png,403.5,415,41,8,0.599609,2,car,7371
07372.png,471.5,465,105,69,0.928711,2,car,7372
07372.png,698,442,50,34,0.883789,2,car,7372
07372.png,259.5,414,57,10,0.805176,2,car,7372
07372.png,571,428,26,20,0.755371,2,car,7372
07372.png,640,719,1280,210,0.703125,2,car,7372
07372.png,614.5,435,37,30,0.645508,2,car,7372
07372.png,373.5,415,41,11,0.521484,2,car,7372
07373.png,471.5,464,105,69,0.931152,2,car,7373
07373.png,698,441,50,34,0.880371,2,car,7373
07373.png,247,413,62,9,0.816895,2,car,7373
07373.png,571,428,26,17,0.737305,2,car,7373
07373.png,614,435,38,31,0.624023,2,car,7373
07373.png,639,719,1278,221,0.589844,2,car,7373
07373.png,379,414,66,12,0.526367,2,car,7373
07374.png,471.5,465,105,69,0.931152,2,car,7374
07374.png,698,442,50,34,0.88623,2,car,7374
07374.png,234,414,64,10,0.8125,2,car,7374
07374.png,571,428,26,20,0.770508,2,car,7374
07374.png,614.5,435,37,30,0.665527,2,car,7374
07374.png,640,717,1280,233,0.61084,2,car,7374
07374.png,381,415,42,8,0.557617,2,car,7374
07374.png,362,415,40,12,0.543457,2,car,7374
07375.png,471,463,104,68,0.931152,2,car,7375
07375.png,698.5,442,51,33,0.876953,2,car,7375
07375.png,220,413,66,10,0.830566,2,car,7375
07375.png,571,428,26,18,0.741211,2,car,7375
07375.png,639,719,1278,227,0.655273,2,car,7375
07375.png,614.5,435,39,31,0.628418,2,car,7375
07375.png,362.5,414,51,12,0.577148,2,car,7375
07376.png,471,463,104,68,0.928223,2,car,7376
07376.png,698.5,442,51,33,0.870117,2,car,7376
07376.png,206.5,414,67,11,0.820801,2,car,7376
07376.png,571,428,26,18,0.740234,2,car,7376
07376.png,614.5,436,39,31,0.649414,2,car,7376
07376.png,640,719,1278,219,0.631348,2,car,7376
07376.png,357.5,414,51,12,0.523438,2,car,7376
07377.png,472,464,104,68,0.927734,2,car,7377
07377.png,698.5,442,51,33,0.885742,2,car,7377
07377.png,191.5,414,71,11,0.786133,2,car,7377
07377.png,571,428,26,20,0.757812,2,car,7377
07377.png,614.5,436,39,31,0.733887,2,car,7377
07377.png,640,719,1280,222,0.724121,2,car,7377
07377.png,352.5,414,53,12,0.620117,2,car,7377
07378.png,472.5,463,103,68,0.929199,2,car,7378
07378.png,698.5,442,51,33,0.872559,2,car,7378
07378.png,175,413,74,11,0.76123,2,car,7378
07378.png,571,427,26,18,0.743164,2,car,7378
07378.png,640,719,1280,215,0.741699,2,car,7378
07378.png,614.5,435,39,31,0.704102,2,car,7378
07378.png,344,413,48,11,0.597168,2,car,7378
07379.png,472.5,464,103,68,0.927734,2,car,7379
07379.png,698,442,52,33,0.904297,2,car,7379
07379.png,571.5,428,27,20,0.794434,2,car,7379
07379.png,614,436,40,31,0.74707,2,car,7379
07379.png,640,718,1280,207,0.730957,2,car,7379
07379.png,156,413,78,12,0.692871,2,car,7379
07379.png,334.5,414,57,12,0.51709,2,car,7379
07380.png,473.5,463,103,68,0.927734,2,car,7380
07380.png,698,442,52,34,0.904297,2,car,7380
07380.png,138.5,412,81,11,0.814453,2,car,7380
07380.png,571.5,428,27,19,0.780762,2,car,7380
07380.png,614.5,436,39,31,0.746094,2,car,7380
07380.png,640,718,1280,226,0.662109,2,car,7380
07381.png,473.5,463,103,68,0.926758,2,car,7381
07381.png,698.5,442,51,34,0.900391,2,car,7381
07381.png,570,429,26,19,0.777344,2,car,7381
07381.png,614.5,435,39,31,0.769531,2,car,7381
07381.png,639,718,1278,223,0.69873,2,car,7381
07381.png,119,411,86,12,0.611816,2,car,7381
07381.png,415.5,393,19,16,0.543945,11,stop sign,7381
07382.png,473.5,464,103,68,0.925781,2,car,7382
07382.png,698.5,443,51,34,0.908691,2,car,7382
07382.png,570.5,429,27,20,0.821777,2,car,7382
07382.png,614.5,436,39,31,0.786621,2,car,7382
07382.png,639,719,1278,219,0.681152,2,car,7382
07383.png,473,463,102,67,0.919434,2,car,7383
07383.png,698,442,52,34,0.890625,2,car,7383
07383.png,571,428,26,20,0.78125,2,car,7383
07383.png,276.5,412,63,10,0.700684,2,car,7383
07383.png,614.5,436,37,31,0.65625,2,car,7383
07383.png,72.5,410,91,14,0.65332,2,car,7383
07383.png,640,718,1280,222,0.533691,2,car,7383
07383.png,318.5,414,45,13,0.509766,2,car,7383
07384.png,473,463,102,67,0.919434,2,car,7384
07384.png,698.5,442,51,34,0.883789,2,car,7384
07384.png,570.5,428,27,20,0.775879,2,car,7384
07384.png,260,412,68,10,0.760742,2,car,7384
07384.png,640,718,1280,209,0.700195,2,car,7384
07384.png,614.5,436,37,31,0.637207,2,car,7384
07384.png,311,414,48,13,0.584473,2,car,7384
07385.png,474,464,102,68,0.922363,2,car,7385
07385.png,699,443,52,34,0.891602,2,car,7385
07385.png,571.5,429,27,20,0.807129,2,car,7385
07385.png,241,413,70,11,0.778809,2,car,7385
07385.png,614,437,38,31,0.734375,2,car,7385
07385.png,302,415,54,14,0.717285,2,car,7385
07385.png,640,718,1280,208,0.634277,2,car,7385
07385.png,36.5,410,73,16,0.609375,2,car,7385
07386.png,474,463,102,67,0.90918,2,car,7386
07386.png,700,442,52,34,0.882324,2,car,7386
07386.png,220,411,76,11,0.803711,2,car,7386
07386.png,571.5,428,27,20,0.800293,2,car,7386
07386.png,640,718,1280,212,0.751465,2,car,7386
07386.png,294.5,413,57,14,0.727051,2,car,7386
07386.png,614,435,38,31,0.683594,2,car,7386
07386.png,24.5,408,47,16,0.587402,2,car,7386
07387.png,474.5,464,101,67,0.925293,2,car,7387
07387.png,699,443,52,34,0.899902,2,car,7387
07387.png,200.5,411,81,12,0.833008,2,car,7387
07387.png,571.5,429,27,20,0.814453,2,car,7387
07387.png,640,719,1280,209,0.739258,2,car,7387
07387.png,614,437,38,31,0.719727,2,car,7387
07387.png,286.5,414,59,13,0.67627,2,car,7387
07388.png,474.5,463,101,67,0.927246,2,car,7388
07388.png,700,443,52,35,0.879883,2,car,7388
07388.png,571.5,428,27,20,0.796875,2,car,7388
07388.png,640,718,1280,206,0.762207,2,car,7388
07388.png,175,411,88,13,0.745117,2,car,7388
07388.png,614,435,38,31,0.689453,2,car,7388
07388.png,278,413,60,14,0.631348,2,car,7388
07389.png,474.5,463,101,67,0.927734,2,car,7389
