# framepath, x, y, w, h, confidence, classID, className,
09685.png,840.5,476,235,191,0.935059,7,truck,
09686.png,580,424,14,9,0.782715,2,car,
09686.png,291,411,62,11,0.689941,2,car,
09686.png,648,428,24,18,0.645508,2,car,
09686.png,639,720,1278,213,0.549805,2,car,
09686.png,843.5,475,241,191,0.934082,7,truck,
09687.png,580,423,14,10,0.70459,2,car,
09687.png,280,411,62,11,0.700195,2,car,
09687.png,648,427,24,18,0.63623,2,car,
09687.png,845,473,240,192,0.938965,7,truck,
09688.png,580,423,14,10,0.706055,2,car,
09688.png,269,410,64,12,0.633789,2,car,
09688.png,648,427,24,18,0.598145,2,car,
09688.png,639,719,1278,210,0.588379,2,car,
09688.png,846,476,240,195,0.938965,7,truck,
09689.png,580.5,424,13,9,0.710449,2,car,
09689.png,257,410,66,12,0.692383,2,car,
09689.png,648,428,24,18,0.656738,2,car,
09689.png,639,720,1278,215,0.526367,2,car,
09689.png,848,475,244,196,0.937988,7,truck,
09690.png,243,408,70,12,0.733398,2,car,
09690.png,580.5,423,13,10,0.716309,2,car,
09690.png,648,427,24,18,0.628906,2,car,
09690.png,639,719,1278,208,0.58252,2,car,
09690.png,848,477,248,199,0.937988,7,truck,
09691.png,580,424,14,11,0.702148,2,car,
09691.png,230.5,409,73,13,0.676758,2,car,
09691.png,648,428,24,18,0.65918,2,car,
09691.png,639,719,1278,208,0.601074,2,car,
09691.png,851,478,250,202,0.9375,7,truck,
09692.png,216,409,76,13,0.732422,2,car,
09692.png,580.5,423,13,9,0.698242,2,car,
09692.png,648,428,24,18,0.688965,2,car,
09692.png,639,719,1278,210,0.609375,2,car,
09692.png,851,479,254,204,0.940918,7,truck,
09693.png,199,408,82,13,0.700684,2,car,
09693.png,648,428,24,18,0.688965,2,car,
09693.png,580,424,14,11,0.680176,2,car,
09693.png,639,719,1278,210,0.616699,2,car,
09693.png,853,479,254,206,0.939453,7,truck,
09694.png,182.5,409,85,15,0.736816,2,car,
09694.png,580.5,423,13,8,0.730957,2,car,
09694.png,648,428,24,18,0.695312,2,car,
09694.png,639,720,1278,211,0.503906,2,car,
09694.png,855,481,256,209,0.9375,7,truck,
09695.png,580,423,12,8,0.725586,2,car,
09695.png,163,408,90,15,0.636719,2,car,
09695.png,648,427,24,18,0.60791,2,car,
09695.png,639,719,1278,219,0.513184,2,car,
09695.png,857.5,480,259,209,0.938477,7,truck,
09695.png,609,423,16,14,0.546875,7,truck,
09696.png,146.5,406,93,16,0.750488,2,car,
09696.png,580,424,12,9,0.721191,2,car,
09696.png,648,428,24,19,0.63623,2,car,
09696.png,639,719,1278,210,0.574219,2,car,
09696.png,335,411,28,8,0.518066,2,car,
09696.png,858,480,260,211,0.943848,7,truck,
09696.png,609,423,16,14,0.550293,7,truck,
09697.png,580,423,12,8,0.717773,2,car,
09697.png,125.5,407,99,17,0.716309,2,car,
09697.png,648,429,24,19,0.705078,2,car,
09697.png,639,719,1278,214,0.624023,2,car,
09697.png,329,412,28,8,0.515625,2,car,
09697.png,861,482,262,214,0.928223,7,truck,
09697.png,608,424,16,14,0.544922,7,truck,
09698.png,580.5,423,13,8,0.718262,2,car,
09698.png,640,720,1280,207,0.677246,2,car,
09698.png,648,428,24,19,0.663574,2,car,
09698.png,103,407,102,19,0.555176,2,car,
09698.png,865.5,483,267,217,0.925781,7,truck,
09698.png,609,423,16,14,0.536621,7,truck,
09699.png,581.5,423,13,8,0.773438,2,car,
09699.png,639,720,1278,209,0.689453,2,car,
09699.png,648,429,24,19,0.636719,2,car,
09699.png,78.5,406,107,20,0.617676,2,car,
09699.png,865,483,270,219,0.935059,7,truck,
09699.png,609,424,16,14,0.587891,7,truck,
09700.png,581.5,424,13,8,0.748535,2,car,
09700.png,639,719,1278,206,0.740234,2,car,
09700.png,648,429,24,19,0.680664,2,car,
09700.png,55.5,404,109,20,0.656738,2,car,
09700.png,867.5,483,273,219,0.9375,7,truck,
09701.png,639,719,1278,205,0.791016,2,car,
09701.png,581.5,423,13,8,0.747559,2,car,
09701.png,648,429,24,19,0.709961,2,car,
09701.png,42.5,404,85,21,0.501953,2,car,
09701.png,868.5,482,277,221,0.940918,7,truck,
09701.png,609,423,16,14,0.512207,7,truck,
09702.png,640,719,1280,206,0.769531,2,car,
09702.png,581.5,423,13,8,0.751953,2,car,
09702.png,648,428,24,18,0.733887,2,car,
09702.png,308,413,40,11,0.55127,2,car,
09702.png,871,483,280,224,0.944336,7,truck,
09702.png,609,424,16,14,0.51709,7,truck,
09703.png,581.5,423,13,8,0.78418,2,car,
09703.png,648.5,428,23,18,0.62793,2,car,
09703.png,640,719,1280,208,0.525391,2,car,
09703.png,873,484,282,227,0.947754,7,truck,
09703.png,609,423,16,14,0.579102,7,truck,
09704.png,581.5,423,13,8,0.78418,2,car,
09704.png,648,428,24,18,0.685547,2,car,
09704.png,640,719,1280,207,0.62793,2,car,
09704.png,875.5,485,283,229,0.945312,7,truck,
09704.png,609,423,16,14,0.538574,7,truck,
09705.png,581.5,423,13,8,0.754883,2,car,
09705.png,649.5,428,23,18,0.702637,2,car,
09705.png,640,718,1280,218,0.580078,2,car,
09705.png,876.5,486,287,232,0.946777,7,truck,
09705.png,609,423,16,14,0.572754,7,truck,
09706.png,582.5,423,13,8,0.761719,2,car,
09706.png,649,428,24,18,0.672363,2,car,
09706.png,640,719,1278,205,0.65332,2,car,
09706.png,880,487,292,235,0.944824,7,truck,
09706.png,609,423,16,14,0.564453,7,truck,
09707.png,582.5,423,13,9,0.753418,2,car,
09707.png,649.5,428,23,17,0.685059,2,car,
09707.png,639,720,1278,213,0.613281,2,car,
09707.png,882.5,487,295,239,0.945801,7,truck,
09707.png,610,423,16,13,0.531738,7,truck,
09708.png,582.5,423,13,9,0.746582,2,car,
09708.png,649.5,427,23,16,0.691406,2,car,
09708.png,640,720,1280,221,0.500977,2,car,
09708.png,884.5,487,299,241,0.94873,7,truck,
09709.png,583.5,423,13,9,0.748047,2,car,
09709.png,649.5,427,23,18,0.675293,2,car,
09709.png,640,720,1280,215,0.635254,2,car,
09709.png,886.5,488,301,243,0.946289,7,truck,
09710.png,583.5,423,13,9,0.746582,2,car,
09710.png,650.5,428,23,18,0.69043,2,car,
09710.png,640,720,1280,217,0.561523,2,car,
09710.png,888.5,488,305,245,0.944824,7,truck,
09711.png,583.5,422,13,8,0.722656,2,car,
09711.png,648.5,427,23,19,0.564941,2,car,
09711.png,640,719,1280,207,0.527832,2,car,
09711.png,891.5,488,309,249,0.94043,7,truck,
09711.png,610.5,422,15,13,0.506836,7,truck,
09712.png,583.5,422,13,8,0.71582,2,car,
09712.png,640,720,1280,214,0.569336,2,car,
09712.png,649.5,428,23,19,0.561523,2,car,
09712.png,893,488,312,251,0.928711,7,truck,
09713.png,583.5,422,13,8,0.700195,2,car,
09713.png,639,718,1278,204,0.669922,2,car,
09713.png,649.5,428,23,19,0.563965,2,car,
09713.png,896,489,314,253,0.90332,7,truck,
09713.png,610.5,422,15,13,0.51709,7,truck,
09714.png,640,719,1280,204,0.687012,2,car,
09714.png,583.5,422,13,8,0.679199,2,car,
09714.png,649.5,428,23,19,0.546875,2,car,
09714.png,899.5,491,319,257,0.921387,7,truck,
09714.png,610,422,16,13,0.567383,7,truck,
09715.png,583.5,422,13,8,0.724121,2,car,
09715.png,639,719,1278,207,0.590332,2,car,
09715.png,650.5,427,23,19,0.522949,2,car,
09715.png,222.5,409,51,13,0.508301,2,car,
09715.png,902,492,322,261,0.924316,7,truck,
09716.png,584.5,422,13,8,0.685059,2,car,
09716.png,639,719,1278,209,0.608398,2,car,
09716.png,220.5,408,45,12,0.506836,2,car,
09716.png,904,492,326,264,0.937012,7,truck,
09716.png,649.5,427,23,19,0.520996,7,truck,
09717.png,583,422,12,8,0.70166,2,car,
09717.png,209,409,54,14,0.673828,2,car,
09717.png,639,718,1278,210,0.672852,2,car,
09717.png,906.5,492,331,265,0.940918,7,truck,
09717.png,649,427,24,19,0.528809,7,truck,
09718.png,584.5,423,13,8,0.695801,2,car,
09718.png,640,720,1280,219,0.638184,2,car,
09718.png,650,428,24,19,0.57373,2,car,
09718.png,196.5,409,57,14,0.517578,2,car,
09718.png,910,493,336,270,0.946777,7,truck,
09718.png,610,423,16,14,0.505371,7,truck,
09719.png,584.5,421,13,8,0.725098,2,car,
09719.png,185,408,58,14,0.616211,2,car,
09719.png,650,427,24,18,0.599121,2,car,
09719.png,913,492,340,272,0.950195,7,truck,
09720.png,175,410,60,15,0.799805,2,car,
09720.png,583,423,12,8,0.743164,2,car,
09720.png,649,428,24,19,0.638672,2,car,
09720.png,639,719,1278,221,0.540039,2,car,
09720.png,915.5,496,345,277,0.951172,7,truck,
09721.png,583,423,12,8,0.720703,2,car,
09721.png,650,428,24,17,0.712402,2,car,
09721.png,165.5,410,65,15,0.710938,2,car,
09721.png,639,719,1278,220,0.594727,2,car,
09721.png,918.5,496,349,279,0.953125,7,truck,
09722.png,153,410,74,16,0.756836,2,car,
09722.png,584,423,12,8,0.749023,2,car,
09722.png,650,428,24,18,0.721191,2,car,
09722.png,639,719,1278,207,0.650391,2,car,
09722.png,920.5,497,353,284,0.952148,7,truck,
09723.png,584.5,423,13,8,0.766113,2,car,
09723.png,650.5,428,25,18,0.725586,2,car,
09723.png,148,409,78,16,0.709473,2,car,
09723.png,639,719,1278,216,0.60791,2,car,
09723.png,923.5,499,359,290,0.94873,7,truck,
09724.png,584.5,423,13,8,0.760254,2,car,
09724.png,132.5,409,85,16,0.715332,2,car,
09724.png,650.5,429,25,18,0.700195,2,car,
09724.png,639,720,1278,209,0.645996,2,car,
09724.png,926.5,501,363,294,0.942383,7,truck,
09725.png,584,423,12,8,0.747559,2,car,
09725.png,650,429,24,19,0.675293,2,car,
09725.png,639,718,1278,218,0.661133,2,car,
09725.png,114,408,74,15,0.658691,2,car,
09725.png,930,504,366,300,0.942383,7,truck,
09725.png,611,424,16,13,0.504395,7,truck,
09726.png,584,424,12,8,0.782715,2,car,
09726.png,640,718,1278,207,0.76416,2,car,
09726.png,650.5,429,25,18,0.669434,2,car,
09726.png,100,408,72,16,0.617676,2,car,
09726.png,933.5,507,371,305,0.943359,7,truck,
09726.png,611,425,16,13,0.507812,7,truck,
09727.png,584,423,12,8,0.747559,2,car,
09727.png,83,407,70,16,0.637695,2,car,
09727.png,639,719,1278,209,0.626465,2,car,
09727.png,651,429,24,19,0.609863,2,car,
09727.png,936,505,376,305,0.94873,7,truck,
09728.png,584,424,12,8,0.762695,2,car,
09728.png,639,719,1278,205,0.716797,2,car,
09728.png,651,430,24,19,0.567383,2,car,
09728.png,74.5,410,79,19,0.560059,2,car,
09728.png,938,506,380,308,0.94873,7,truck,
09728.png,611,425,16,13,0.523926,7,truck,
09729.png,585.5,423,13,8,0.731934,2,car,
09729.png,639,720,1278,204,0.724609,2,car,
09729.png,59,407,84,18,0.655273,2,car,
09729.png,651,429,24,19,0.647949,2,car,
09729.png,943.5,507,385,311,0.94873,7,truck,
09730.png,584,424,12,8,0.773926,2,car,
09730.png,640,720,1278,203,0.6875,2,car,
09730.png,650,431,24,19,0.612305,2,car,
09730.png,946,506,392,313,0.946777,7,truck,
09730.png,612.5,425,17,13,0.535156,7,truck,
09731.png,585.5,424,13,8,0.779297,2,car,
09731.png,651,430,24,18,0.632812,2,car,
09731.png,640,720,1278,211,0.555176,2,car,
09731.png,950,508,398,320,0.945801,7,truck,
09732.png,585,424,12,8,0.779785,2,car,
09732.png,640,720,1278,211,0.596191,2,car,
09732.png,651,430,24,19,0.580566,2,car,
09732.png,953,510,404,325,0.942383,7,truck,
09732.png,611,425,16,13,0.540039,7,truck,
09733.png,585,424,12,8,0.763184,2,car,
09733.png,651.5,430,25,19,0.702637,2,car,
09733.png,957,511,408,329,0.930176,7,truck,
09734.png,585,424,12,8,0.77002,2,car,
09734.png,651.5,430,25,19,0.652344,2,car,
09734.png,640,718,1278,226,0.586914,2,car,
09734.png,960.5,513,413,336,0.93457,7,truck,
09735.png,585,424,12,8,0.805176,2,car,
09735.png,651,429,24,18,0.654297,2,car,
09735.png,639,718,1278,223,0.533691,2,car,
09735.png,963.5,515,419,341,0.936523,7,truck,
09735.png,611.5,424,15,12,0.510254,7,truck,
09736.png,585,424,12,8,0.791504,2,car,
09736.png,639,718,1278,210,0.705566,2,car,
09736.png,651,429,24,18,0.692383,2,car,
09736.png,968.5,515,423,344,0.936523,7,truck,
09736.png,611.5,425,15,13,0.500977,7,truck,
09737.png,585,424,12,8,0.784668,2,car,
09737.png,639,719,1278,215,0.768066,2,car,
09737.png,651,429,24,18,0.700195,2,car,
09737.png,975.5,517,435,349,0.937988,7,truck,
09738.png,639,719,1278,217,0.778809,2,car,
09738.png,585.5,424,13,9,0.749023,2,car,
09738.png,651,428,24,18,0.740234,2,car,
09738.png,976.5,516,435,353,0.937988,7,truck,
09739.png,639,718,1278,217,0.80957,2,car,
09739.png,585.5,423,13,8,0.769531,2,car,
09739.png,651,428,24,18,0.697266,2,car,
09739.png,980.5,518,441,359,0.935547,7,truck,
09740.png,640,718,1278,219,0.813477,2,car,
09740.png,585.5,423,13,8,0.782227,2,car,
09740.png,651,428,24,17,0.6875,2,car,
09740.png,984,518,450,362,0.936523,7,truck,
09741.png,585.5,423,13,9,0.79541,2,car,
09741.png,640,719,1276,219,0.791504,2,car,
09741.png,651,428,24,17,0.703613,2,car,
09741.png,988,520,454,369,0.936523,7,truck,
09742.png,585.5,424,13,9,0.785156,2,car,
09742.png,640.5,720,1273,217,0.719238,2,car,
09742.png,651.5,429,25,19,0.67334,2,car,
09742.png,993,521,462,374,0.933594,7,truck,
09743.png,586.5,423,13,9,0.782715,2,car,
09743.png,652,428,24,19,0.706055,2,car,
09743.png,640,719,1278,219,0.694824,2,car,
09743.png,997.5,522,469,381,0.938965,7,truck,
09744.png,586,423,12,9,0.783203,2,car,
09744.png,640,719,1278,219,0.744141,2,car,
09744.png,652,428,24,19,0.721191,2,car,
09744.png,1002.5,523,475,386,0.940918,7,truck,
09745.png,586,423,12,9,0.799316,2,car,
09745.png,639,718,1278,214,0.714355,2,car,
09745.png,651,428,24,19,0.70166,2,car,
09745.png,1006.5,526,481,394,0.936523,7,truck,
09746.png,586,422,12,8,0.814941,2,car,
09746.png,639,718,1278,218,0.744141,2,car,
09746.png,652,428,24,19,0.731934,2,car,
09746.png,1013.5,530,493,405,0.934082,7,truck,
09747.png,586,422,12,8,0.80957,2,car,
09747.png,640,719,1278,225,0.71582,2,car,
09747.png,652,428,24,19,0.705566,2,car,
09747.png,241.5,414,43,9,0.510742,2,car,
09747.png,1014.5,531,495,411,0.931152,7,truck,
09748.png,586,421,12,8,0.788086,2,car,
09748.png,640,718,1278,227,0.703613,2,car,
09748.png,653,427,24,19,0.700195,2,car,
09748.png,1020.5,532,505,419,0.902344,7,truck,
09749.png,586.5,422,13,8,0.804688,2,car,
09749.png,653,428,24,20,0.658691,2,car,
09749.png,641,719,1278,221,0.572266,2,car,
09749.png,1023.5,533,509,425,0.890625,7,truck,
09750.png,586,420,12,8,0.751953,2,car,
09750.png,653.5,427,25,19,0.735352,2,car,
09750.png,640.5,719,1279,221,0.562988,2,car,
09750.png,1025,535,508,433,0.92041,7,truck,
09751.png,586,422,12,8,0.765137,2,car,
09751.png,653,428,24,19,0.661133,2,car,
09751.png,640,719,1278,221,0.64209,2,car,
09751.png,212.5,411,45,7,0.59082,2,car,
09751.png,1026.5,535,507,440,0.92627,7,truck,
09752.png,587,420,12,8,0.743164,2,car,
09752.png,653.5,426,25,18,0.71875,2,car,
09752.png,640.5,718,1279,217,0.591309,2,car,
09752.png,1026.5,536,505,446,0.927734,7,truck,
09753.png,587.5,421,13,8,0.767578,2,car,
09753.png,653.5,426,25,18,0.716797,2,car,
09753.png,1026.5,537,505,454,0.92627,7,truck,
09754.png,588,420,12,8,0.751465,2,car,
09754.png,653.5,427,25,19,0.746094,2,car,
09754.png,640.5,719,1279,223,0.572754,2,car,
09754.png,1026.5,538,503,461,0.92627,7,truck,
09755.png,588.5,420,13,8,0.757812,2,car,
09755.png,653.5,426,25,18,0.735352,2,car,
09755.png,641,719,1278,221,0.593262,2,car,
09755.png,1028.5,536,501,465,0.930176,7,truck,
09756.png,588.5,420,13,8,0.762695,2,car,
09756.png,653,426,26,18,0.732422,2,car,
09756.png,640,720,1278,218,0.652832,2,car,
09756.png,162.5,408,53,7,0.541992,2,car,
09756.png,1028.5,538,501,473,0.931152,7,truck,
09757.png,588.5,420,13,8,0.761719,2,car,
09757.png,653,427,26,19,0.733398,2,car,
09757.png,640,719,1280,220,0.686523,2,car,
09757.png,152.5,407,53,8,0.572754,2,car,
09757.png,1028,537,500,480,0.927734,7,truck,
09758.png,588.5,420,13,8,0.776367,2,car,
09758.png,653,427,26,19,0.716797,2,car,
09758.png,640,719,1280,213,0.656738,2,car,
09758.png,1028.5,538,499,488,0.925781,7,truck,
09759.png,588.5,421,13,8,0.780762,2,car,
09759.png,653,427,24,19,0.737793,2,car,
09759.png,639,719,1278,217,0.563965,2,car,
09759.png,1030,539,498,497,0.920898,7,truck,
09759.png,613.5,422,15,14,0.55957,7,truck,
09760.png,588.5,420,13,8,0.777832,2,car,
09760.png,653,427,24,19,0.747559,2,car,
09760.png,1031,537,496,499,0.912598,7,truck,
09760.png,613.5,422,15,14,0.558594,7,truck,
09761.png,588.5,421,13,8,0.788574,2,car,
09761.png,653,428,24,19,0.734863,2,car,
09761.png,1031.5,536,495,504,0.88623,7,truck,
09761.png,613.5,422,15,14,0.580566,7,truck,
09762.png,588.5,421,13,8,0.785645,2,car,
09762.png,653,428,24,19,0.747559,2,car,
09762.png,90,405,60,8,0.566406,2,car,
09762.png,1031.5,539,495,524,0.872559,7,truck,
09762.png,613.5,422,15,14,0.588379,7,truck,
09763.png,588.5,421,13,8,0.77832,2,car,
09763.png,654,428,24,19,0.719727,2,car,
09763.png,80.5,405,71,8,0.622559,2,car,
09763.png,640,719,1278,217,0.524902,2,car,
09763.png,1031,539,494,532,0.889648,7,truck,
09763.png,614.5,422,15,14,0.630371,7,truck,
09764.png,588,421,12,8,0.77832,2,car,
09764.png,654,428,24,19,0.730957,2,car,
09764.png,66.5,406,75,9,0.507324,2,car,
09764.png,1031.5,538,493,532,0.853027,7,truck,
09764.png,614.5,422,15,14,0.56543,7,truck,
09765.png,589.5,422,13,8,0.774902,2,car,
09765.png,654,427,24,18,0.692383,2,car,
09765.png,639,718,1276,228,0.631348,2,car,
09765.png,51.5,405,75,10,0.60791,2,car,
09765.png,1033.5,537,489,536,0.88623,7,truck,
09765.png,614.5,423,15,14,0.598145,7,truck,
09766.png,589.5,422,13,8,0.787598,2,car,
09766.png,654.5,427,23,18,0.682129,2,car,
09766.png,640,718,1278,218,0.615723,2,car,
09766.png,1035,538,486,537,0.893555,7,truck,
09766.png,614.5,423,15,14,0.612305,7,truck,
09767.png,589.5,423,13,9,0.775879,2,car,
09767.png,655,428,24,19,0.666504,2,car,
09767.png,640,719,1278,211,0.569336,2,car,
09767.png,1036,537,486,534,0.885742,7,truck,
09767.png,614,423,16,14,0.594238,7,truck,
09768.png,589.5,423,13,9,0.78125,2,car,
09768.png,655,428,24,19,0.662109,2,car,
09768.png,640,719,1278,216,0.614746,2,car,
09768.png,16,404,32,11,0.591797,2,car,
09768.png,1036.5,537,483,535,0.874512,7,truck,
09768.png,614,423,16,14,0.555664,7,truck,
09769.png,589,422,12,8,0.791992,2,car,
09769.png,655,428,24,19,0.716797,2,car,
09769.png,639,718,1278,227,0.561035,2,car,
09769.png,1038,538,482,535,0.866699,7,truck,
09770.png,589,422,12,8,0.788574,2,car,
09770.png,655.5,428,23,19,0.684082,2,car,
09770.png,639,718,1278,222,0.532715,2,car,
09770.png,1038,537,480,535,0.852051,7,truck,
09771.png,589,422,12,8,0.768555,2,car,
09771.png,655.5,429,23,19,0.67627,2,car,
09771.png,1040.5,536,479,535,0.858887,7,truck,
09771.png,614,423,16,14,0.512207,7,truck,
09772.png,589.5,423,13,8,0.792969,2,car,
09772.png,655.5,429,23,19,0.706055,2,car,
09772.png,1040,537,476,536,0.85498,7,truck,
09772.png,614,424,16,14,0.555664,7,truck,
09773.png,589.5,422,13,8,0.791504,2,car,
09773.png,656.5,428,23,18,0.679199,2,car,
09773.png,640.5,717,1279,224,0.532227,2,car,
09773.png,1041.5,537,475,535,0.879883,7,truck,
09773.png,615,423,16,14,0.510254,7,truck,
09774.png,590.5,422,13,8,0.787598,2,car,
09774.png,655.5,428,23,19,0.652832,2,car,
09774.png,640,718,1280,219,0.556641,2,car,
09774.png,1041.5,535,471,534,0.879883,7,truck,
09774.png,615,423,16,14,0.526855,7,truck,
09775.png,590.5,423,13,8,0.759277,2,car,
09775.png,655,429,24,19,0.694824,2,car,
09775.png,639,718,1278,223,0.513184,2,car,
09775.png,1043.5,534,469,534,0.887207,7,truck,
09775.png,325.5,414,61,26,0.680664,7,truck,
09776.png,590.5,422,13,8,0.758789,2,car,
09776.png,656.5,429,23,17,0.722656,2,car,
09776.png,640,718,1280,231,0.612305,2,car,
09776.png,1043,535,466,535,0.888672,7,truck,
09776.png,321.5,413,63,26,0.584473,7,truck,
09777.png,590,423,12,7,0.772461,2,car,
09777.png,655,429,24,19,0.735352,2,car,
09777.png,1045.5,536,465,535,0.879883,7,truck,
09777.png,308.5,413,49,26,0.50293,7,truck,
09778.png,590,422,12,8,0.746582,2,car,
09778.png,655.5,428,25,19,0.719727,2,car,
09778.png,1046.5,533,463,532,0.875977,7,truck,
09778.png,312,413,66,28,0.659668,7,truck,
09779.png,590.5,423,13,8,0.780273,2,car,
09779.png,655.5,429,25,19,0.754883,2,car,
09779.png,1046.5,535,463,534,0.874023,7,truck,
09779.png,307.5,413,69,28,0.583496,7,truck,
09780.png,590.5,423,13,8,0.77002,2,car,
09780.png,656.5,429,25,19,0.750488,2,car,
09780.png,1048,532,458,531,0.86377,7,truck,
09780.png,300,413,70,28,0.628418,7,truck,
09781.png,590,422,12,8,0.746094,2,car,
09781.png,656.5,428,25,19,0.705566,2,car,
09781.png,1050,529,456,528,0.878418,7,truck,
09781.png,297.5,412,75,29,0.726074,7,truck,
09782.png,590.5,423,13,9,0.736816,2,car,
09782.png,656.5,429,25,20,0.696777,2,car,
09782.png,1051.5,532,453,531,0.840332,7,truck,
09782.png,290.5,413,73,29,0.756836,7,truck,
09783.png,590,422,12,8,0.71582,2,car,
09783.png,656,429,24,19,0.625,2,car,
09783.png,1053.5,526,451,524,0.890625,7,truck,
09783.png,284.5,412,75,30,0.816895,7,truck,
09784.png,590.5,422,13,8,0.691406,2,car,
09784.png,656,429,24,19,0.679688,2,car,
09784.png,1055.5,528,449,526,0.885742,7,truck,
09784.png,278,413,78,31,0.765137,7,truck,
09785.png,590.5,422,13,8,0.699707,2,car,
