timestamp, coeff0, coeff1, coeff2
390.615338,1.72,-0.008,-5.334e-05
390.615338,-1.8,-0.008,-5.334e-05
390.717434,1.68,-0.0075,-4.191e-05
390.717434,-1.82,-0.0075,-4.191e-05
390.819374,1.66,-0.007,-3.81e-05
390.819374,-1.86,-0.007,-3.81e-05
390.926998,1.64,-0.0065,-3.048e-05
390.926998,-1.88,-0.0065,-3.048e-05
391.026416,1.6,-0.0055,-2.667e-05
391.026416,-1.92,-0.0055,-2.667e-05
391.128254,1.6,-0.005,-2.286e-05
391.128254,-1.94,-0.005,-2.286e-05
391.234862,1.58,-0.005,-1.905e-05
391.234862,-1.96,-0.005,-1.905e-05
391.333822,1.58,-0.0045,-1.905e-05
391.333822,-1.98,-0.0045,-1.905e-05
391.442103,1.56,-0.004,-1.905e-05
391.442103,-2,-0.004,-1.905e-05
391.546824,1.56,-0.003,-1.524e-05
391.546824,-2.02,-0.003,-1.524e-05
391.648808,1.54,-0.003,-1.524e-05
391.648808,-2,-0.003,-1.524e-05
391.756492,1.54,-0.002,-1.524e-05
391.756492,-2,-0.002,-1.524e-05
391.861314,1.54,-0.0015,-1.524e-05
391.861314,-2,-0.0015,-1.524e-05
391.967989,1.52,-0.001,-1.524e-05
391.967989,-2,-0.001,-1.524e-05
392.068852,1.54,-0.001,-1.524e-05
392.068852,-1.98,-0.001,-1.524e-05
392.173923,1.54,-0.0005,-1.524e-05
392.173923,-2,-0.0005,-1.524e-05
392.277143,1.54,0,-1.143e-05
392.277143,-2.02,0,-1.143e-05
392.382905,1.56,0,-1.524e-05
392.382905,-2.02,0,-1.524e-05
392.488701,1.54,0.0005,-1.524e-05
392.488701,-2.02,0.0005,-1.524e-05
392.59011,1.56,0.0015,-1.524e-05
392.59011,-2,0.0015,-1.524e-05
392.695234,1.56,0.0025,-1.905e-05
392.695234,-2,0.0025,-1.905e-05
392.795505,1.6,0.0035,-1.905e-05
392.795505,-1.96,0.0035,-1.905e-05
392.898408,1.62,0.004,-1.905e-05
392.898408,-1.94,0.004,-1.905e-05
393.000733,1.62,0.005,-1.905e-05
393.000733,-1.92,0.005,-1.905e-05
393.101164,1.66,0.006,-1.524e-05
393.101164,-1.9,0.006,-1.524e-05
393.2001,1.68,0.0065,-1.524e-05
393.2001,-1.88,0.0065,-1.524e-05
393.305398,1.7,0.0065,-1.524e-05
393.305398,-1.82,0.0065,-1.524e-05
393.406051,1.72,0.006,-1.143e-05
393.406051,-1.78,0.006,-1.143e-05
393.50833,1.72,0.0065,-1.143e-05
393.50833,-1.76,0.0065,-1.143e-05
393.613779,1.76,0.0085,-1.524e-05
393.613779,-1.72,0.0085,-1.524e-05
393.70968,1.76,0.0105,-1.905e-05
393.70968,-1.7,0.0105,-1.905e-05
393.810967,1.8,0.0125,-2.286e-05
393.810967,-1.68,0.0125,-2.286e-05
393.910843,1.9,0.015,-2.286e-05
393.910843,-1.6,0.015,-2.286e-05
394.009217,1.94,0.017,-2.286e-05
394.009217,-1.58,0.017,-2.286e-05
394.109647,2,0.0185,-2.286e-05
394.109647,-1.54,0.0185,-2.286e-05
394.205447,2.1,0.021,-1.905e-05
394.205447,-1.42,0.021,-1.905e-05
394.305919,2.16,0.021,-1.905e-05
394.305919,-1.36,0.021,-1.905e-05
394.400238,2.24,0.022,-1.905e-05
394.400238,-1.3,0.022,-1.905e-05
394.502017,2.36,0.0245,-1.524e-05
394.502017,-1.2,0.0245,-1.524e-05
394.599875,2.42,0.0255,-1.143e-05
394.599875,-1.14,0.0255,-1.143e-05
394.697497,2.48,0.026,-7.62e-06
394.697497,-1.08,0.026,-7.62e-06
394.792644,2.6,0.028,-7.62e-06
394.792644,-0.94,0.028,-7.62e-06
394.88763,2.66,0.029,-3.81e-06
394.88763,-0.88,0.029,-3.81e-06
394.983546,2.74,0.0305,-3.81e-06
394.983546,-0.8,0.0305,-3.81e-06
395.082493,2.88,0.032,-3.81e-06
395.082493,-0.66,0.032,-3.81e-06
395.178134,2.96,0.0325,0
395.178134,-0.58,0.0325,0
395.269441,3.06,0.0325,0
395.269441,-0.48,0.0325,0
395.364819,3.18,0.0335,0
395.364819,-0.4,0.0335,0
395.460864,3.34,0.0335,3.81e-06
395.460864,-0.24,0.0335,3.81e-06
395.558224,3.4,0.0325,7.62e-06
395.558224,-0.16,0.0325,7.62e-06
395.654932,3.48,0.032,1.143e-05
395.654932,-0.08,0.032,1.143e-05
395.749712,3.62,0.031,1.905e-05
395.749712,0.06,0.031,1.905e-05
395.839645,3.68,0.03,2.286e-05
395.839645,0.14,0.03,2.286e-05
395.931949,0.16,0.027,2.667e-05
395.931949,-3.5,0.027,2.667e-05
396.023376,0.22,0.0255,1.905e-05
396.023376,-3.42,0.0255,1.905e-05
396.122004,0.28,0.0255,1.524e-05
396.122004,-3.34,0.0255,1.524e-05
396.216746,0.42,0.0245,1.143e-05
396.216746,-3.18,0.0245,1.143e-05
396.309193,0.5,0.024,7.62e-06
396.309193,-3.1,0.024,7.62e-06
396.404685,0.56,0.023,3.81e-06
396.404685,-3.04,0.023,3.81e-06
396.500135,0.68,0.021,0
396.500135,-2.9,0.021,0
396.596609,0.74,0.0205,0
396.596609,-2.84,0.0205,0
396.694391,0.78,0.02,-3.81e-06
396.694391,-2.8,0.02,-3.81e-06
396.78821,0.9,0.0185,-7.62e-06
396.78821,-2.68,0.0185,-7.62e-06
396.884998,0.94,0.0175,-7.62e-06
396.884998,-2.62,0.0175,-7.62e-06
396.978752,1,0.0165,-1.143e-05
396.978752,-2.58,0.0165,-1.143e-05
397.07539,1.04,0.016,-1.143e-05
397.07539,-2.52,0.016,-1.143e-05
397.174986,1.12,0.0155,-1.905e-05
397.174986,-2.44,0.0155,-1.905e-05
397.272796,1.18,0.015,-1.905e-05
397.272796,-2.4,0.015,-1.905e-05
397.366086,1.22,0.014,-1.905e-05
397.366086,-2.36,0.014,-1.905e-05
397.46323,1.28,0.0125,-2.286e-05
397.46323,-2.28,0.0125,-2.286e-05
397.560435,1.32,0.0115,-2.286e-05
397.560435,-2.26,0.0115,-2.286e-05
397.657942,1.34,0.0105,-2.667e-05
397.657942,-2.24,0.0105,-2.667e-05
397.758531,1.38,0.0095,-2.667e-05
397.758531,-2.2,0.0095,-2.667e-05
397.854084,1.44,0.008,-3.048e-05
397.854084,-2.14,0.008,-3.048e-05
397.947837,1.46,0.0075,-3.048e-05
397.947837,-2.12,0.0075,-3.048e-05
398.043936,1.46,0.007,-3.048e-05
398.043936,-2.1,0.007,-3.048e-05
398.142316,1.5,0.007,-3.429e-05
398.142316,-2.06,0.007,-3.429e-05
398.240232,1.52,0.007,-3.429e-05
398.240232,-2.06,0.007,-3.429e-05
398.342064,1.54,0.007,-3.429e-05
398.342064,-2.04,0.007,-3.429e-05
398.433051,1.58,0.007,-3.048e-05
398.433051,-1.98,0.007,-3.048e-05
398.527167,1.58,0.007,-3.048e-05
398.527167,-1.96,0.007,-3.048e-05
398.619806,1.6,0.007,-2.667e-05
398.619806,-1.94,0.007,-2.667e-05
398.714645,1.62,0.0065,-2.667e-05
398.714645,-1.92,0.0065,-2.667e-05
398.812164,1.66,0.006,-2.286e-05
398.812164,-1.9,0.006,-2.286e-05
398.902843,1.68,0.0055,-2.286e-05
398.902843,-1.88,0.0055,-2.286e-05
398.994769,1.68,0.0055,-1.905e-05
398.994769,-1.88,0.0055,-1.905e-05
399.085741,1.7,0.005,-1.524e-05
399.085741,-1.86,0.005,-1.524e-05
399.185488,1.76,0.004,-1.143e-05
399.185488,-1.82,0.004,-1.143e-05
399.273869,1.76,0.0035,-7.62e-06
399.273869,-1.82,0.0035,-7.62e-06
399.366984,1.78,0.0025,-3.81e-06
399.366984,-1.8,0.0025,-3.81e-06
399.457685,1.78,0.0015,0
399.457685,-1.8,0.0015,0
399.553699,1.8,0.0015,0
399.553699,-1.84,0.0015,0
399.648931,1.84,0.001,0
399.648931,-1.84,0.001,0
399.740871,1.82,0.0015,0
399.740871,-1.84,0.0015,0
399.839101,1.82,0.003,-3.81e-06
399.839101,-1.86,0.003,-3.81e-06
399.932948,1.82,0.0035,-1.143e-05
399.932948,-1.84,0.0035,-1.143e-05
400.028441,1.88,0.0015,-1.143e-05
400.028441,-1.78,0.0015,-1.143e-05
400.120843,1.88,0,-7.62e-06
400.120843,-1.76,0,-7.62e-06
400.215509,1.84,0.0005,-1.143e-05
400.215509,-1.76,0.0005,-1.143e-05
400.311564,1.84,0,-1.524e-05
400.311564,-1.76,0,-1.524e-05
400.409541,1.84,0,-1.524e-05
400.409541,-1.74,0,-1.524e-05
400.502976,1.84,-0.0005,-1.524e-05
400.502976,-1.74,-0.0005,-1.524e-05
400.598407,1.84,-0.0005,-1.524e-05
400.598407,-1.74,-0.0005,-1.524e-05
400.690235,1.84,-0.0005,-1.524e-05
400.690235,-1.74,-0.0005,-1.524e-05
400.786189,1.84,-0.0005,-1.905e-05
400.786189,-1.74,-0.0005,-1.905e-05
400.883456,1.84,-0.0005,-1.905e-05
400.883456,-1.76,-0.0005,-1.905e-05
400.980636,1.84,-0.0005,-1.905e-05
400.980636,-1.76,-0.0005,-1.905e-05
401.069093,1.84,0,-1.905e-05
401.069093,-1.76,0,-1.905e-05
401.163467,1.84,0,-1.905e-05
401.163467,-1.76,0,-1.905e-05
401.255807,1.84,0,-2.286e-05
401.255807,-1.72,0,-2.286e-05
401.351952,1.84,0.0005,-1.905e-05
401.351952,-1.72,0.0005,-1.905e-05
401.448592,1.84,0.0005,-1.905e-05
401.448592,-1.72,0.0005,-1.905e-05
401.542989,1.84,0.001,-1.524e-05
401.542989,-1.74,0.001,-1.524e-05
401.63713,1.86,0.0025,-1.905e-05
401.63713,-1.74,0.0025,-1.905e-05
401.732048,1.88,0.003,-1.524e-05
401.732048,-1.74,0.003,-1.524e-05
401.831075,1.88,0.0035,-1.524e-05
401.831075,-1.72,0.0035,-1.524e-05
401.928762,1.92,0.005,-1.143e-05
401.928762,-1.72,0.005,-1.143e-05
402.023611,1.92,0.006,-1.143e-05
402.023611,-1.7,0.006,-1.143e-05
402.11214,1.94,0.007,-1.143e-05
402.11214,-1.68,0.007,-1.143e-05
402.202863,1.96,0.0085,-1.143e-05
402.202863,-1.68,0.0085,-1.143e-05
402.299178,2.02,0.011,-1.143e-05
402.299178,-1.62,0.011,-1.143e-05
402.394788,2.04,0.0115,-1.143e-05
402.394788,-1.58,0.0115,-1.143e-05
402.489351,2.08,0.0125,-1.143e-05
402.489351,-1.56,0.0125,-1.143e-05
402.582185,2.14,0.0145,-7.62e-06
402.582185,-1.5,0.0145,-7.62e-06
402.677242,2.2,0.016,-1.143e-05
402.677242,-1.48,0.016,-1.143e-05
402.772539,2.24,0.017,-1.143e-05
402.772539,-1.44,0.017,-1.143e-05
402.870852,2.3,0.0175,-1.143e-05
402.870852,-1.4,0.0175,-1.143e-05
402.968517,2.38,0.0195,-1.143e-05
402.968517,-1.3,0.0195,-1.143e-05
403.064644,2.44,0.0205,-1.143e-05
403.064644,-1.26,0.0205,-1.143e-05
403.154344,2.5,0.0215,-1.143e-05
403.154344,-1.2,0.0215,-1.143e-05
403.245212,2.56,0.0225,-1.143e-05
403.245212,-1.16,0.0225,-1.143e-05
403.34251,2.68,0.0245,-1.143e-05
403.34251,-1.02,0.0245,-1.143e-05
403.440444,2.74,0.0255,-1.143e-05
403.440444,-0.96,0.0255,-1.143e-05
403.533618,2.8,0.026,-1.143e-05
403.533618,-0.9,0.026,-1.143e-05
403.630403,2.94,0.028,-7.62e-06
403.630403,-0.76,0.028,-7.62e-06
403.725876,3.02,0.029,-7.62e-06
403.725876,-0.7,0.029,-7.62e-06
403.825383,3.08,0.0295,-7.62e-06
403.825383,-0.62,0.0295,-7.62e-06
403.922055,3.16,0.0295,-1.143e-05
403.922055,-0.56,0.0295,-1.143e-05
404.02106,3.3,0.0295,-1.143e-05
404.02106,-0.4,0.0295,-1.143e-05
404.122362,3.38,0.03,-1.143e-05
404.122362,-0.32,0.03,-1.143e-05
404.216993,3.46,0.03,-1.143e-05
404.216993,-0.24,0.03,-1.143e-05
404.314951,3.6,0.0295,-1.143e-05
404.314951,-0.08,0.0295,-1.143e-05
404.409966,3.66,0.029,-1.143e-05
404.409966,-0,0.029,-1.143e-05
404.50835,3.74,0.0285,-1.143e-05
404.50835,0.06,0.0285,-1.143e-05
404.600959,3.88,0.0275,-1.143e-05
404.600959,0.2,0.0275,-1.143e-05
404.703601,0.1,0.028,-0.00018669
404.703601,-3.4,0.028,-0.00018669
404.804578,0.16,0.025,1.143e-05
404.804578,-3.32,0.025,1.143e-05
404.907899,0.3,0.0255,7.62e-06
404.907899,-3.18,0.0255,7.62e-06
405.010096,0.36,0.0255,1.905e-05
405.010096,-3.1,0.0255,1.905e-05
405.118383,0.42,0.025,1.143e-05
405.118383,-3.06,0.025,1.143e-05
405.220752,0.58,0.0235,0
405.220752,-2.92,0.0235,0
405.315584,0.64,0.023,0
405.315584,-2.86,0.023,0
405.414896,0.76,0.0215,0
405.414896,-2.76,0.0215,0
405.515174,0.82,0.02,0
405.515174,-2.7,0.02,0
405.618933,0.88,0.0185,0
405.618933,-2.66,0.0185,0
405.723059,0.98,0.0155,3.81e-06
405.723059,-2.58,0.0155,3.81e-06
405.824625,1.02,0.0155,3.81e-06
405.824625,-2.56,0.0155,3.81e-06
405.930261,1.06,0.0145,0
405.930261,-2.5,0.0145,0
406.036337,1.14,0.013,0
406.036337,-2.38,0.013,0
406.138276,1.18,0.0125,0
406.138276,-2.32,0.0125,0
406.243979,1.24,0.01,-3.81e-06
406.243979,-2.22,0.01,-3.81e-06
406.339338,1.26,0.009,-3.81e-06
406.339338,-2.22,0.009,-3.81e-06
406.436872,1.28,0.008,-7.62e-06
406.436872,-2.22,0.008,-7.62e-06
406.539465,1.38,0.006,-7.62e-06
406.539465,-2.18,0.006,-7.62e-06
406.64337,1.42,0.0045,0
406.64337,-2.16,0.0045,0
406.742829,1.42,0.0045,0
406.742829,-2.16,0.0045,0
406.845682,1.44,0.005,0
406.845682,-2.12,0.005,0
406.948634,1.44,0.0045,0
406.948634,-2.08,0.0045,0
407.049968,1.44,0.0045,0
407.049968,-2.06,0.0045,0
407.153105,1.48,0.004,3.81e-06
407.153105,-2.02,0.004,3.81e-06
407.256878,1.5,0.004,3.81e-06
407.256878,-2,0.004,3.81e-06
407.346076,1.56,0.001,3.81e-06
407.346076,-1.98,0.001,3.81e-06
407.438241,1.54,0.001,7.62e-06
407.438241,-1.98,0.001,7.62e-06
407.538614,1.52,0.001,3.81e-06
407.538614,-1.98,0.001,3.81e-06
407.641656,1.54,0.001,0
407.641656,-1.96,0.001,0
407.737458,1.56,-0.0005,3.81e-06
407.737458,-1.92,-0.0005,3.81e-06
407.835873,1.54,-0.001,3.81e-06
407.835873,-1.92,-0.001,3.81e-06
407.938933,1.54,-0.001,3.81e-06
407.938933,-1.94,-0.001,3.81e-06
408.039732,1.54,-0.0015,3.81e-06
408.039732,-1.96,-0.0015,3.81e-06
408.139754,1.52,-0.0015,3.81e-06
408.139754,-1.96,-0.0015,3.81e-06
408.239446,1.54,-0.0015,3.81e-06
408.239446,-2,-0.0015,3.81e-06
408.33838,1.52,-0.0005,0
408.33838,-2.02,-0.0005,0
408.44314,1.54,0,0
408.44314,-2.02,0,0
408.54766,1.6,-0.001,0
408.54766,-2,-0.001,0
408.634934,1.6,-0.0015,0
408.634934,-1.98,-0.0015,0
408.730485,1.6,-0.0015,0
408.730485,-1.96,-0.0015,0
408.832499,1.56,-0.001,0
408.832499,-1.96,-0.001,0
408.933539,1.56,-0.0015,0
408.933539,-1.96,-0.0015,0
409.032619,1.56,-0.002,0
409.032619,-1.96,-0.002,0
409.133055,1.54,-0.002,0
409.133055,-2,-0.002,0
409.236299,1.56,-0.0015,0
409.236299,-2,-0.0015,0
409.340529,1.58,-0.002,0
409.340529,-2,-0.002,0
409.446004,1.56,-0.0015,0
409.446004,-2,-0.0015,0
409.540838,1.54,-0.0015,0
409.540838,-2,-0.0015,0
409.635186,1.54,-0.002,0
409.635186,-2.02,-0.002,0
409.736869,1.54,-0.0025,0
409.736869,-2.02,-0.0025,0
409.840681,1.52,-0.002,-3.81e-06
409.840681,-2.02,-0.002,-3.81e-06
409.941678,1.52,-0.002,-3.81e-06
409.941678,-2,-0.002,-3.81e-06
410.043595,1.52,-0.0015,-7.62e-06
410.043595,-2.04,-0.0015,-7.62e-06
410.144946,1.52,-0.001,-1.143e-05
410.144946,-2.04,-0.001,-1.143e-05
410.247564,1.52,-0.001,-1.143e-05
410.247564,-2.04,-0.001,-1.143e-05
410.353496,1.52,-0.0005,-1.143e-05
410.353496,-2.02,-0.0005,-1.143e-05
410.451207,1.52,-0.0005,-1.524e-05
410.451207,-2,-0.0005,-1.524e-05
410.552534,1.5,0,-1.524e-05
410.552534,-1.98,0,-1.524e-05
410.652213,1.5,0,-1.524e-05
410.652213,-1.98,0,-1.524e-05
410.748017,1.48,0.0005,-1.524e-05
410.748017,-2,0.0005,-1.524e-05
410.849518,1.5,0,-1.524e-05
410.849518,-2,0,-1.524e-05
410.94672,1.5,0,-1.143e-05
410.94672,-2.02,0,-1.143e-05
411.046344,1.5,0,-1.143e-05
411.046344,-2.04,0,-1.143e-05
411.14631,1.5,0.0015,-7.62e-06
411.14631,-2.08,0.0015,-7.62e-06
411.24542,1.52,0.0015,-1.143e-05
411.24542,-2.06,0.0015,-1.143e-05
411.345779,1.54,0.002,-1.524e-05
411.345779,-2.02,0.002,-1.524e-05
411.447409,1.58,0.001,-1.143e-05
411.447409,-1.98,0.001,-1.143e-05
411.548477,1.56,0.001,-1.143e-05
411.548477,-1.98,0.001,-1.143e-05
411.642858,1.56,0.0005,-1.143e-05
411.642858,-1.98,0.0005,-1.143e-05
411.744484,1.56,0,-1.143e-05
411.744484,-1.98,0,-1.143e-05
411.84274,1.56,0,-1.143e-05
411.84274,-1.98,0,-1.143e-05
411.943055,1.58,0,-1.143e-05
411.943055,-1.96,0,-1.143e-05
412.042591,1.58,0,-7.62e-06
412.042591,-1.94,0,-7.62e-06
412.142467,1.58,0,-7.62e-06
412.142467,-1.94,0,-7.62e-06
412.245866,1.58,-0.0005,-3.81e-06
412.245866,-1.94,-0.0005,-3.81e-06
412.348183,1.58,0,-3.81e-06
412.348183,-1.94,0,-3.81e-06
412.446791,1.56,0,-3.81e-06
412.446791,-1.96,0,-3.81e-06
412.544425,1.58,0.002,0
412.544425,-1.94,0.002,0
412.640501,1.58,0.001,0
412.640501,-1.92,0.001,0
412.745448,1.6,0.0005,0
412.745448,-1.92,0.0005,0
412.851415,1.62,0,0
412.851415,-1.94,0,0
412.947186,1.6,0.001,0
412.947186,-1.92,0.001,0
413.043568,1.6,0.001,-3.81e-06
413.043568,-1.9,0.001,-3.81e-06
413.145934,1.6,0.0005,-7.62e-06
413.145934,-1.9,0.0005,-7.62e-06
413.247498,1.6,0.0005,-1.143e-05
413.247498,-1.9,0.0005,-1.143e-05
413.348461,1.62,0.0005,-1.143e-05
413.348461,-1.9,0.0005,-1.143e-05
413.4511,1.64,0.0005,-1.143e-05
413.4511,-1.88,0.0005,-1.143e-05
413.552846,1.64,0,-7.62e-06
413.552846,-1.9,0,-7.62e-06
413.659144,1.64,0.001,-7.62e-06
413.659144,-1.9,0.001,-7.62e-06
413.754194,1.64,0.001,-7.62e-06
413.754194,-1.92,0.001,-7.62e-06
413.850758,1.64,0.002,-7.62e-06
413.850758,-1.92,0.002,-7.62e-06
413.947502,1.68,0.0025,-1.143e-05
413.947502,-1.9,0.0025,-1.143e-05
414.050201,1.7,0.0015,-7.62e-06
414.050201,-1.86,0.0015,-7.62e-06
414.152505,1.7,0.002,-3.81e-06
414.152505,-1.86,0.002,-3.81e-06
414.258507,1.7,0.002,-3.81e-06
414.258507,-1.84,0.002,-3.81e-06
414.361297,1.72,0.002,0
414.361297,-1.82,0.002,0
414.467188,1.72,0.002,0
414.467188,-1.82,0.002,0
414.571562,1.74,0.001,0
414.571562,-1.82,0.001,0
414.677553,1.74,0.0005,0
414.677553,-1.82,0.0005,0
414.778689,1.76,0.0005,0
414.778689,-1.8,0.0005,0
414.879508,1.76,0.0005,0
414.879508,-1.82,0.0005,0
414.985648,1.74,0.0005,0
414.985648,-1.82,0.0005,0
415.083163,1.78,0,-3.81e-06
415.083163,-1.8,0,-3.81e-06
415.185623,1.78,0,-3.81e-06
415.185623,-1.78,0,-3.81e-06
415.290032,1.8,0,-3.81e-06
415.290032,-1.76,0,-3.81e-06
415.389291,1.78,0,-3.81e-06
415.389291,-1.76,0,-3.81e-06
415.490003,1.76,-0.0005,-3.81e-06
415.490003,-1.78,-0.0005,-3.81e-06
415.597521,1.76,-0.0005,-3.81e-06
415.597521,-1.8,-0.0005,-3.81e-06
415.695419,1.76,-0.0005,-3.81e-06
415.695419,-1.78,-0.0005,-3.81e-06
415.800728,1.76,0,-3.81e-06
415.800728,-1.76,0,-3.81e-06
415.908457,1.76,-0.0005,-3.81e-06
415.908457,-1.74,-0.0005,-3.81e-06
416.01458,1.74,0,-3.81e-06
416.01458,-1.74,0,-3.81e-06
416.118491,1.74,-0.0005,-7.62e-06
416.118491,-1.74,-0.0005,-7.62e-06
416.222291,1.74,-0.0005,-7.62e-06
416.222291,-1.74,-0.0005,-7.62e-06
416.327941,1.74,0,-1.143e-05
416.327941,-1.74,0,-1.143e-05
416.432259,1.76,-0.0005,-1.524e-05
416.432259,-1.76,-0.0005,-1.524e-05
416.537583,1.78,-0.001,-1.143e-05
416.537583,-1.74,-0.001,-1.143e-05
416.646769,1.76,-0.0005,-1.143e-05
416.646769,-1.76,-0.0005,-1.143e-05
416.755558,1.76,0,-1.143e-05
416.755558,-1.76,0,-1.143e-05
416.86394,1.78,0,-1.143e-05
416.86394,-1.76,0,-1.143e-05
416.975773,1.78,0.0005,-1.143e-05
416.975773,-1.76,0.0005,-1.143e-05
417.083974,1.78,0.001,-7.62e-06
417.083974,-1.76,0.001,-7.62e-06
417.186104,1.78,0.0015,-7.62e-06
417.186104,-1.76,0.0015,-7.62e-06
417.292423,1.8,0.0015,-7.62e-06
417.292423,-1.76,0.0015,-7.62e-06
417.398955,1.8,0.0015,-7.62e-06
417.398955,-1.76,0.0015,-7.62e-06
417.50802,1.82,0.001,-1.143e-05
417.50802,-1.74,0.001,-1.143e-05
417.611228,1.82,0.001,-1.905e-05
417.611228,-1.72,0.001,-1.905e-05
417.717809,1.82,0,-1.905e-05
417.717809,-1.7,0,-1.905e-05
417.827741,1.82,0,-2.286e-05
417.827741,-1.7,0,-2.286e-05
417.935738,1.82,-0.0015,-2.286e-05
417.935738,-1.72,-0.0015,-2.286e-05
418.044126,1.84,-0.002,-2.286e-05
418.044126,-1.72,-0.002,-2.286e-05
418.149499,1.82,-0.002,-1.905e-05
418.149499,-1.74,-0.002,-1.905e-05
418.258111,1.82,-0.002,-1.905e-05
418.258111,-1.74,-0.002,-1.905e-05
418.365572,1.84,-0.0035,-1.524e-05
418.365572,-1.74,-0.0035,-1.524e-05
418.474894,1.84,-0.004,-1.143e-05
418.474894,-1.76,-0.004,-1.143e-05
418.580698,1.84,-0.005,-7.62e-06
418.580698,-1.78,-0.005,-7.62e-06
418.68666,1.84,-0.005,-3.81e-06
418.68666,-1.78,-0.005,-3.81e-06
418.801441,1.84,-0.0055,3.81e-06
418.801441,-1.76,-0.0055,3.81e-06
418.912651,1.76,-0.006,1.524e-05
418.912651,-1.78,-0.006,1.524e-05
419.023961,1.72,-0.006,1.143e-05
419.023961,-1.78,-0.006,1.143e-05
419.13396,1.74,-0.0015,3.81e-06
419.13396,-1.78,-0.0015,3.81e-06
419.246033,1.76,-0.001,-7.62e-06
419.246033,-1.76,-0.001,-7.62e-06
419.355313,1.76,-0.002,-1.524e-05
419.355313,-1.72,-0.002,-1.524e-05
419.463007,1.74,-0.0025,-1.524e-05
419.463007,-1.72,-0.0025,-1.524e-05
419.568465,1.74,-0.005,-2.286e-05
419.568465,-1.76,-0.005,-2.286e-05
419.678135,1.74,-0.0045,-1.905e-05
419.678135,-1.78,-0.0045,-1.905e-05
419.780916,1.7,-0.005,-1.905e-05
419.780916,-1.82,-0.005,-1.905e-05
419.889381,1.68,-0.005,-1.905e-05
419.889381,-1.84,-0.005,-1.905e-05
419.989914,1.68,-0.005,-2.286e-05
419.989914,-1.88,-0.005,-2.286e-05
420.094394,1.64,-0.003,-2.286e-05
420.094394,-1.88,-0.003,-2.286e-05
420.201051,1.64,-0.002,-2.286e-05
420.201051,-1.9,-0.002,-2.286e-05
420.304944,1.62,-0.0015,-2.286e-05
420.304944,-1.9,-0.0015,-2.286e-05
420.415593,1.6,-0.001,-2.286e-05
420.415593,-1.9,-0.001,-2.286e-05
420.520841,1.58,-0.001,-2.286e-05
420.520841,-1.9,-0.001,-2.286e-05
420.628882,1.58,-0.0005,-2.286e-05
420.628882,-1.92,-0.0005,-2.286e-05
420.73626,1.58,0,-2.286e-05
420.73626,-1.94,0,-2.286e-05
420.844646,1.6,0.0005,-2.667e-05
420.844646,-1.94,0.0005,-2.667e-05
420.955012,1.6,0.001,-3.048e-05
420.955012,-1.94,0.001,-3.048e-05
421.062764,1.62,0.0015,-3.048e-05
421.062764,-1.92,0.0015,-3.048e-05
421.173707,1.62,0.002,-3.048e-05
421.173707,-1.9,0.002,-3.048e-05
421.284447,1.6,0.0035,-3.429e-05
421.284447,-1.9,0.0035,-3.429e-05
421.395504,1.6,0.004,-3.81e-05
421.395504,-1.9,0.004,-3.81e-05
421.506274,1.64,0.004,-4.572e-05
421.506274,-1.88,0.004,-4.572e-05
421.613804,1.64,0.0045,-4.572e-05
421.613804,-1.86,0.0045,-4.572e-05
421.721766,1.66,0.005,-4.953e-05
421.721766,-1.84,0.005,-4.953e-05
421.827683,1.66,0.0045,-4.572e-05
421.827683,-1.84,0.0045,-4.572e-05
421.936613,1.68,0.0035,-4.572e-05
421.936613,-1.84,0.0035,-4.572e-05
422.041532,1.68,0.003,-4.191e-05
422.041532,-1.84,0.003,-4.191e-05
422.150877,1.7,0.002,-3.81e-05
422.150877,-1.84,0.002,-3.81e-05
422.265215,1.7,0.002,-3.81e-05
422.265215,-1.82,0.002,-3.81e-05
422.37503,1.7,0.0015,-3.048e-05
422.37503,-1.82,0.0015,-3.048e-05
422.485834,1.72,0.0015,-2.667e-05
422.485834,-1.82,0.0015,-2.667e-05
422.59492,1.72,0.0015,-2.667e-05
422.59492,-1.82,0.0015,-2.667e-05
422.706125,1.72,0.001,-2.286e-05
422.706125,-1.82,0.001,-2.286e-05
422.815618,1.72,0,-2.286e-05
422.815618,-1.8,0,-2.286e-05
422.930289,1.72,0,-2.286e-05
422.930289,-1.8,0,-2.286e-05
423.035705,1.74,0,-1.905e-05
423.035705,-1.78,0,-1.905e-05
423.144046,1.74,0,-1.524e-05
423.144046,-1.78,0,-1.524e-05
423.250991,1.74,0,-1.524e-05
423.250991,-1.78,0,-1.524e-05
423.354762,1.74,0,-1.143e-05
423.354762,-1.78,0,-1.143e-05
423.462402,1.74,-0.0005,-1.143e-05
423.462402,-1.78,-0.0005,-1.143e-05
423.561658,1.74,-0.0015,-7.62e-06
423.561658,-1.78,-0.0015,-7.62e-06
423.666422,1.74,-0.0015,-3.81e-06
423.666422,-1.78,-0.0015,-3.81e-06
423.773386,1.74,-0.0005,0
423.773386,-1.78,-0.0005,0
423.879312,1.74,-0.001,3.81e-06
423.879312,-1.78,-0.001,3.81e-06
423.987671,1.74,-0.001,7.62e-06
423.987671,-1.78,-0.001,7.62e-06
424.085372,1.76,0.001,1.143e-05
424.085372,-1.76,0.001,1.143e-05
424.188015,1.74,0,1.143e-05
424.188015,-1.78,0,1.143e-05
424.293317,1.74,-0.0005,1.905e-05
